id,original_id,name,description,era,categories,tags,visual_elements,color_palette,mood_keywords,related_aesthetics,media_examples,reference_images,origin,category,usage_count,popularity,imported_at,created_at,updated_at
44465d2b-9f28-4e5b-af93-e12f3758c2f9,,Amy Core,A amy aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
4464c7ed-075d-4a43-b7cc-d906ff4df6f8,,antique,A antique aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Nostalgic,Retro/Vintage,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
446e71c1-9f25-4b58-9dcc-5c639bbe6817,1101,New Look,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the New Look aesthetic.",1910s,literary,"elegant,rural,minimalist","refined details,luxurious materials,sophisticated compositions,clean lines,simple forms,negative space,geometric shapes",,"sophisticated,serene,clean,minimalist,refined",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
44805e4c-4bf2-4107-a1e1-e5009b95609a,1350,Surreal Memer,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Surreal Memer aesthetic.",1910s,music,"cute,vibrant,bright,modern","album covers,concert visuals,music videos,band imagery,sound equipment","electric blue,hot pink,neon green,bright red","endearing,charming,cute,energetic,vibrant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
448465d7-eda0-4b21-a435-ff0e9aa8307f,,Barcore,A barcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
449a3d32-b1b5-41a4-bb25-ffd1bb3c7111,,Partycore,A partycore aesthetic style,,,,,,,,,,Contemporary,Arts/Media,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
44a49d44-5957-4626-82f4-beaf3a6044d5,742,Delicate Sweet,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Delicate Sweet aesthetic.",1910s,fashion,"urban,minimalist","clothing styles,accessories,textiles,patterns,silhouettes,city landscapes,street art,concrete structures","steel blue,asphalt black,concrete gray,brick red","clean,serene,minimalist",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
44c07400-fced-4d82-acb6-9a451ac0e6fb,1401,Trillwave,"A wave aesthetic movement characterized by trill influences, featuring distinctive visual and musical elements.",1940s,music,cute,"album covers,concert visuals,music videos,band imagery,sound equipment",,"cute,endearing,charming","Dreamwave,Vaporwave,Retrowave,Synthwave",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
44c69602-641e-4b8d-aefa-e4f852deba5e,,dmt,A dmt aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
44e8ceed-52d2-4b9f-98ba-9d43aa07b559,,Green Fairycore,A green fairycore aesthetic style with distinctive visual and cultural characteristics,,,,,,,fairycore,,,Visual,Color-themed,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
45167953-b900-4e88-8a9a-e7a940956c54,,Daddy's Girl,A daddy's girl aesthetic style with distinctive visual and cultural characteristics,,,,,,,basic girl,,,Domestic,Family/Domestic,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
4523af73-06fb-4fc5-9767-59d6c7807ad5,,Cheng Xiao Cute,A cheng xiao cute aesthetic style with distinctive visual and cultural characteristics,,,,,,,gen x soft club,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
4538e1cc-7483-4c92-90d6-3fc9ea1161c1,1402,Trinketcore,"A core aesthetic centered around trinket themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",pre-1900s,film,"dark,vibrant,retro,modern","cinematography,set designs,costume design,lighting,visual effects,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,intense,energetic,vibrant,mysterious","Softcore,Cottagecore,Fairycore,Darkcore",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
455d5913-7b93-46c9-9e54-6ccccabff6fe,993,Laser Grid,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Laser Grid aesthetic.",1930s,music,"urban,rural,bright,elegant","album covers,concert visuals,music videos,band imagery,sound equipment,city landscapes,street art,concrete structures","hot pink,asphalt black,concrete gray,electric blue,bright red,brick red","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
45874271-bf1c-4266-a2d6-eacad284ed8a,,Grunge Bad Boy,A grunge bad boy aesthetic style with distinctive visual and cultural characteristics,,,,,,,rude boy,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
459f46c5-5724-483b-be4c-f40a26180020,,Hailey Core,A hailey aesthetic style with distinctive visual and cultural characteristics,,,,,,,hallyu,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
45f0d547-073f-4817-ba9f-0886f2e5febc,,Black Pink,A black pink aesthetic style with distinctive visual and cultural characteristics,,,,,,,folk punk,,,Visual,Color-themed,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
45fed8d2-9657-4c0c-8790-dc7880894547,,Angel Halo,A angel halo aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Religious/Mystical,Spiritual/Gothic,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
46316671-7302-478e-88f2-1cbf017d071b,731,Dark Y2K,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Dark Y2K aesthetic.",2000s,fashion,"natural,nostalgic,vibrant","clothing styles,accessories,textiles,patterns,silhouettes,organic forms,plant life,natural textures","earth brown,sunset orange,metallic silver,hot pink,electric blue,lime green","wistful,sentimental,energetic,nostalgic,vibrant",,,/home/ubuntu/aesthetic_images/y2k/y2k_1.jpg;/home/ubuntu/aesthetic_images/y2k/y2k_2.jpg;/home/ubuntu/aesthetic_images/y2k/y2k_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
4641947f-29ad-4385-a712-9f010a9d23ba,577,Barber Salon,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Barber Salon aesthetic.",1900s,film,"rural,nostalgic,pastel","cinematography,set designs,costume design,lighting,visual effects,soft colors,gentle gradients,light tones","lavender,pastel blue,pastel pink,pastel yellow","sentimental,nostalgic,wistful",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
46795ecf-9b6c-40f8-b935-e0beadd26d81,1211,R&B,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the R&B aesthetic.",1920s,architecture,"elegant,bright","building designs,structural elements,interior spaces,architectural details,refined details,luxurious materials,sophisticated compositions","hot pink,electric blue,bright red,black,neon green,deep red","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
46b1441a-d208-43f8-bb92-99c28fe8e5ae,1377,The WB Crush,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the The WB Crush aesthetic.",2000s,visual_art,"grungy,futuristic","sleek designs,metallic surfaces,LED lighting,geometric shapes","hot pink,electric blue,neon purple,white,lime green,metallic silver","progressive,innovative,grungy,futuristic,authentic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
46c41e3c-bb2a-489c-8f45-faadc1c5eef7,1129,Old Money,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Old Money aesthetic.",pre-1900s,literary,"nostalgic,futuristic,fantasy","sleek designs,metallic surfaces,LED lighting,geometric shapes","electric blue,metallic silver,neon purple,white","wistful,sentimental,progressive,innovative,nostalgic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
46fdfb99-0e1a-4af7-937b-156a6897670d,1375,That Girl,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the That Girl aesthetic.",pre-1900s,fashion,"bright,pastel,cute,nostalgic","clothing styles,accessories,textiles,patterns,silhouettes,soft colors,gentle gradients,light tones","pastel pink,hot pink,electric blue,pastel blue,lavender,bright red","wistful,sentimental,endearing,charming,cute",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
470285ee-e5bb-42ef-9ea2-3f4733e559d9,1071,MTV 2 Overcast,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the MTV 2 Overcast aesthetic.",2020s,historical,"urban,digital","city landscapes,street art,concrete structures,neon signs","steel blue,asphalt black,concrete gray,brick red",,,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
471847f8-2d7c-4777-8628-2b949e7716cd,,Sculpturecore,A sculpturecore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
47218629-6e28-49e8-bc73-2a3ac44cabc2,,Light Feminine,A light feminine aesthetic style,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
472ea693-6fb5-4e8f-8dcd-87b5d22dc8e9,,Sunsetcore,A sunsetcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
47593496-d1c1-4f5c-bf2b-4bb7640f0f8c,1412,Ukrainian New Wave,"A wave aesthetic movement characterized by ukrainian new influences, featuring distinctive visual and musical elements.",1930s,music,"nostalgic,cute,rural","album covers,concert visuals,music videos,band imagery,sound equipment",,"wistful,sentimental,endearing,charming,cute","Dreamwave,Vaporwave,Retrowave,Synthwave",,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
47af2ecb-b1eb-419f-9632-4592eddd7a57,863,Glam Rock,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Glam Rock aesthetic.",2020s,architecture,"rural,natural","building designs,structural elements,interior spaces,architectural details,organic forms,plant life,natural textures,earth tones","sunset orange,forest green,earth brown,sky blue",,,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
47b862a2-4a88-460c-8449-039a7cc8e597,1132,Opium,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Opium aesthetic.",2010s,visual_art,"edgy,vibrant",,,"rebellious,energetic,bold,vibrant,edgy",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
47c7f61c-10d2-492a-8983-7e45c7eb2b86,,linocut,A linocut aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
47e75cb1-5f0d-41c4-a5d6-7ed6ad4f2696,781,E-Boy,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the E-Boy aesthetic.",2020s,internet_culture,"pastel,urban,minimalist,edgy","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,soft colors,gentle gradients,light tones","pastel pink,asphalt black,concrete gray,pastel blue,lavender,brick red","serene,clean,rebellious,minimalist,bold","Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
47f4ea0c-dad4-419b-8be9-613aecd766d6,1065,Mori Kei,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Mori Kei aesthetic.",1950s,internet_culture,"urban,rural","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,city landscapes,street art,concrete structures","mint green,asphalt black,concrete gray,pink,turquoise,brick red",,"Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
4813ef88-991f-4ddc-baba-204933660847,1470,Winter Fairy Coquette,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Winter Fairy Coquette aesthetic.",1950s,subculture,"modern,fantasy",,"turquoise,mint green,yellow,pink",,,,/home/ubuntu/aesthetic_images/coquette/coquette_1.jpg;/home/ubuntu/aesthetic_images/coquette/coquette_2.jpg;/home/ubuntu/aesthetic_images/coquette/coquette_3.jpg,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
481b51ff-f899-4291-966d-69f171eb77c6,,Dolly,A dolly aesthetic style with distinctive visual and cultural characteristics,,,,,,,dolly kei,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
48843e55-ca3e-4ed6-9527-861a48816af8,,Autumn Grunge,A autumn grunge aesthetic style - seasonal variation,,,,,,,ocean grunge,,,Natural,Seasonal,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
488901e7-6e65-4bea-8c1e-80cdf0d12a5c,844,Futurism,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Futurism aesthetic.",1900s,architecture,"grungy,nostalgic,edgy,digital,pastel","building designs,structural elements,interior spaces,architectural details,soft colors,gentle gradients,light tones","lavender,pastel blue,pastel pink,pastel yellow","wistful,sentimental,rebellious,nostalgic,grungy",,,/home/ubuntu/aesthetic_images/Futurism/Futurism_1.jpg; /home/ubuntu/aesthetic_images/Futurism/Futurism_2.jpg; /home/ubuntu/aesthetic_images/Futurism/Futurism_3.webp,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
48b75071-bae8-43ce-aa5b-5cead291dc64,,Harajuku Punk,A harajuku punk aesthetic style with distinctive visual and cultural characteristics,,,,,,,harajuku fashion,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
495e8b3c-13dc-464f-8fc8-2722cdc81436,1430,Vh1 Sepia Sky,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Vh1 Sepia Sky aesthetic.",1920s,architecture,"digital,vibrant,futuristic","building designs,structural elements,interior spaces,architectural details,sleek designs,metallic surfaces,LED lighting,geometric shapes","electric blue,neon purple,white,black,deep red,pearl white","progressive,energetic,innovative,futuristic,vibrant",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
4963f7e6-4d22-469d-8608-0346a9016d6d,499,2K5,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the 2K5 aesthetic.",1930s,film,"grungy,retro","cinematography,set designs,costume design,lighting,visual effects",,"grungy,authentic,raw",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
4a3c9d9e-db85-40e9-a663-9c8e6429d5c1,,Cute Korean Girl With Mask,A cute korean girl with mask aesthetic style with distinctive visual and cultural characteristics,,,,,,,scandi girl winter,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
4a47f42f-8eb7-4874-9326-87da3f57e46d,651,Chicano Lowrider,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Chicano Lowrider aesthetic.",1950s,music,"modern,natural,fantasy,minimalist,rural","album covers,concert visuals,music videos,band imagery,sound equipment,organic forms,plant life,natural textures","mint green,earth brown,sunset orange,pink,turquoise,yellow","clean,serene,minimalist",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
4a55f55b-c2f3-4900-82a6-1efca352c371,,Hello Kitty Red,A hello kitty red aesthetic style with distinctive visual and cultural characteristics,,,,,,,2 hello kitty,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
4a840793-5e2e-4ab8-a731-18332268e2aa,594,Blaxploitation,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Blaxploitation aesthetic.",2010s,architecture,"bright,cute,minimalist","building designs,structural elements,interior spaces,architectural details,clean lines,simple forms,negative space,geometric shapes","electric blue,hot pink,neon green,bright red","serene,clean,endearing,minimalist,charming",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
